id,offer_page_code,offer_title,vacants,type,to_apply,organization_id,specific_requirements,knowledge,salary,responsabilities,specific_location,city_id,end_date,url,current_date,active
1536,498005,Practicante para la Dirección Académica,1.0,PRE-PROFESIONAL,Estudiante de la Carrera Profesional de Derecho,15,,,1200.0,"Apoyo en la elaboración de documentos administrativos
Apoyo en la elaboración de informes.
Apoyo en la elaboración de resoluciones.
Otras tareas vinculadas que se le asignen.","Academia de la Magistratura - Jr. Camaná N° 669, Lima",2,2025-06-18,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-academia-magistratura-amag-derecho-junio-2025-498005.html,2025-06-05 08:00:31,1
1537,498014,Practicante para la II.EE. “Antonio Raimondi” - la Morada,1.0,,Estudiantes de los últimos ciclos o Egresados de todas carreras universitarias o de institutos,135,,"Microsoft Office.
Ley N° 29944 - Ley de Reforma Magisterial.
Redacción Documental.
Gestión de archivos.
Conocimiento en entornos virtuales.",1130.0,,II.EE. “ANTONIO RAIMONDI” - LA MORADA,4,2025-06-17,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-ugel-maranon-administracion-contabilidad-derecho-economia-secretariado-junio-2025-498014.html,2025-06-05 08:00:32,1
1538,498063,Practicante para la Oficina Departamental de Estadística e Informática de Cusco,1.0,PRE-PROFESIONAL,"Estudiante de los 2 últimos años de Economía, Estadística y las menciones afines a las carreras",136,,Conocimiento en ofimáticas.,1130.0,"Apoyar en la ejecución del Registro Nacional de Municipalidades - RENAMU 2025Apoyar en la recopilación de información estadística sectorial departamental para la elaboración de documentos con información estadística.
Apoyar en la recopilación de información sectorial departamental para la elaboración del Compendio Estadístico Departamental Cusco 2025.
Apoyar en la elaboración de cuadros y gráficos estadísticos a fin de elaborar el Compendio Estadístico Departamental Cusco 2025.
Apoyar en la elaboración de infografías con estadísticas coyunturales.
Apoyar en la elaboración de documentos con indicadores de gestión municipal - RENAMU.",Cusco,12,2025-06-17,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-inei-economia-estadistica-junio-2025-498063.html,2025-06-05 08:00:32,1
1539,498015,Practicante para la II.EE. “Nuevo Jaen” - Nuevo jaen,1.0,,Estudiantes de los últimos ciclos o Egresados de todas carreras universitarias o de institutos,135,,"Microsoft Office.
Ley N° 29944 - Ley de Reforma Magisterial.
Redacción Documental.
Gestión de archivos.
Conocimiento en entornos virtuales.",1130.0,,II.EE. “NUEVO JAEN” - NUEVO JAEN,4,2025-06-17,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-ugel-maranon-administracion-contabilidad-derecho-economia-secretariado-junio-2025-498015.html,2025-06-05 08:00:32,1
1540,498058,Practicante para la Oficina Departamental de Estadística e Informática de Amazonas,1.0,PROFESIONAL,"Egresado de Administración, Economía y Estadística",136,,"Conocimiento de Ofimática: Procesador de textos y Hojas de cálculo, Programa de presentaciones a nivel intermedio.
Conocimientos en diseño y manejo de base de datos.",2000.0,"Manejo de base de datos de las diferentes estadísticas departamentales.
Consistencia de información estadística.
Toma de información en campo.
Elaborar infografías, cartillas, boletines, notas de prensa a fin de difundir las estadísticas departamentales a los diferentes sectores públicos y/o privados y usuarios en general.
Elaborar reportes con información estadística departamental/zonal a fin de atender las consultas y/o solicitudes de información de los usuarios internos y externos.
Apoyo en actividades administrativas en la ODEI.",Amazonas,25,2025-06-17,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-inei-administracion-economia-estadistica-junio-2025-498058.html,2025-06-05 08:00:32,1
1541,498059,Practicante para la Secretaria General,1.0,PROFESIONAL,"Egresado de Derecho, Ciencias Políticas, Contabilidad, Administración",136,,"Manejo de Microsoft office.
Diseño básico (Canva - PowerPoint).",2000.0,"Apoyo en la implementación del Sistema de Control Interno en la Entidad.
Seguimiento al cumplimiento del Plan Anual de Control (Medidas de Remediación y Control).
Seguimiento al cumplimiento de los Planes de Acción correspondientes a los Informes de Auditoría de Control Posterior emitido por el Sistema Nacional de Control.",Av.General Garzón 658 - Jesús María - Lima,2,2025-06-17,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-inei-derecho-ciencias-politicas-contabilidad-administracion-junio-2025-498059.html,2025-06-05 08:00:32,1
1542,498034,Practicante para la Dirección Nacional de Prospectiva y Estudios Estratégicos,1.0,PROFESIONAL,"Egresado Universitario de las carreras de Ingeniería de Sistemas, Ingeniería Informática, Ingeniería de Tecnologías de la Información, Ingeniería en Ciencia de Datos, Ingeniería de Software, Ingeniería de Telecomunicaciones o afines por la formación",77,,"Conocimiento sobre búsqueda, sistematización y procesamiento de información, en especial sobre temas de tecnología o ciencia.
Conocimiento de software estadístico: Python, R, SPSS, Eviews o Stata.
Conocimiento en el manejo de base de datos y programación web.
Conocimiento en data mining, machine learning o inteligencia artificial.",1400.0,,"Centro Nacional de Planeamiento Estratégico - CEPLAN, Av. Canaval Moreyra 480 - Interior 2101 - Edificio Chocavento. San Isidro, Lima, Perú",2,2025-06-18,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-ceplan-ingenieria-sistemas-informatica-software-junio-2025-498034.html,2025-06-05 08:00:32,1
1543,498108,Practicante de Riesgos - Sector Financiero,1.0,PROFESIONAL,Bachiller o egresados de las carreras de Administración y a fines,73,"Conocimiento en temas de riesgos.
Conocimiento avanzado en Microsoft Office (Excel, Power Point, Word).
Conocimiento en manejo de base de datos.
Conocimiento en conceptos financieros y contables.",,1200.0,"Elaboración de presentaciones de alto impacto.
Apoyo administrativo en la gerencia de riesgos.","San Isidro, Lima, Perú",2,,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-agrobanco-administracion-junio-2025-498108.html,2025-06-05 08:00:33,0
1544,498069,Practicante para la Oficina de Tecnologías de la Información,1.0,PRE-PROFESIONAL,"Estudiante de los dos últimos años de la carrera universitaria de Ingeniería de Sistemas, Informática, Telecomunicaciones, Redes, Electrónica o afines",5,"Conocimiento o curso de redes CCNA.
Ofimática (Word y Excel) - Nivel Básico.",,1025.0,"Aprendizaje en el cableado de red.
Aprendizaje en la configuración de Switches bajo supervisión.
Aprendizaje en directorio activo bajo supervisión.
Aprendizaje en centrales telefónicas bajo supervisión.
Aprendizaje en el monitoreo de Router y Switches.
Las demás que le asigne el Jefe de la Oficina, relacionadas a su situación de la modalidad formativa laboral.",Av. Primavera N° 1878 - Santiago de Surco,2,2025-06-09,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-sunarp-ingenieria-sistemas-informatica-redes-junio-2025-498069.html,2025-06-05 08:00:33,1
1545,498061,Practicante para la Oficina Departamental de Estadística e Informática de ica,1.0,PRE-PROFESIONAL,Estudiante de los 2 últimos años de Ingeniería de Sistemas y menciones afines a la carrera,136,"Lenguajes de programación como HTML, CSS y/o JAVASCRIPT.",,1130.0,"Apoyar en la actualización del Compendio Estadístico Departamental.
Apoyar en la edición de las estadísticas vitales.
Apoyar en la actualización y edición de los beneficios del Programa del Vaso de Leche.
Apoyar en la actualización y edición del RENAMU-ICA, así como de los indicadores de gestión municipal.",Ica,1,2025-06-17,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-inei-ingenieria-sistemas-junio-2025-498061.html,2025-06-05 08:00:33,1
1546,498060,Practicante para la Secretaria General,2.0,PROFESIONAL,Egresados de Derecho y Ciencias Políticas,136,"Manejo de Microsoft office.
Diseño básico (Canva - PowerPoint).",,2000.0,"Apoyo en el desarrollo del Programa de Integridad 2025.
Revisar y atender denuncias en materia de integridad.
Apoyo en la elaboración de proyectos de directivas emitidas por la entidad.",Av.General Garzón 658 - Jesús María - Lima,2,2025-06-17,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-inei-derecho-ciencias-politicas-junio-2025-498060.html,2025-06-05 08:00:33,1
1547,498151,Practicante para la Gerencia Legal,1.0,PROFESIONAL,Egresados.,95,"Pertenecer mínimo al tercio superior.
Disponibilidad para viajar de manera eventual.",,,,Lima,2,2025-06-11,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-perupetro-derecho-junio-2025-498151.html,2025-06-05 08:00:33,1
1548,498062,Practicante para la Secretaría General,1.0,PRE-PROFESIONAL,"Estudiante del último año de estudios técnicos de Informática, Administración o afines",136,"Manejo de Microsoft office.
Diseño básico (Canva - PowerPoint).",,1130.0,"Registrar los documentos que ingresan en forma física a la Unidad de Trámite Documentario del Instituto Nacional de Estadística e Informática - INEI a través del Sistema de Gestión Gubernamental y los que se derivan a través de la Plataforma de Interoperabilidad del Estado (PIDE).
Verificar que los documentos presentados a la entidad cumplan con los requisitos establecidos.",Av. General Garzón 658 - Jesús María - Lima,2,2025-06-17,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-inei-informatica-administracion-junio-2025-498062.html,2025-06-05 08:00:34,1
1549,498016,Practicante para la II.EE. “El Porvenir”,1.0,,Estudiantes de los últimos ciclos o Egresados de todas carreras universitarias o de institutos,135,"Microsoft Office.
Ley N° 29944 - Ley de Reforma Magisterial.
Redacción Documental.
Gestión de archivos.
Conocimiento en entornos virtuales.",,1130.0,,II.EE. “EL PORVENIR”,4,2025-06-17,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-ugel-maranon-administracion-contabilidad-derecho-economia-secretariado-junio-2025-498016.html,2025-06-05 08:00:34,1
1550,498010,Practicante para la Subdirección de Contabilidad y Finanzas,1.0,PROFESIONAL,"Egresado o Bachiller de la Carrera Profesional Técnica de Archivística, Carrera Profesional universitaria de Archivística y Gestión Documentaria",15,,,1200.0,"Organización documental.
Descripción documental.
Conservación documental.
Apoyo en Servicio documental.","Academia de la Magistratura - Jr. Camaná N° 669, Lima",2,2025-06-18,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-academia-magistratura-amag-archivistica-junio-2025-498010.html,2025-06-05 08:00:34,1
1551,498012,Practicante para la Ii.ee. juan Claudio Villafuerte” - Huanchay,1.0,,Estudiantes de los últimos ciclos o Egresados de todas carreras universitarias o de institutos,135,"Microsoft Office.
Ley N° 29944 - Ley de Reforma Magisterial.
Redacción Documental.
Gestión de archivos.
Conocimiento en entornos virtuales.",,1130.0,,"II.EE. ""JUAN CLAUDIO VILLAFUERTE” - Huanchay",4,2025-06-17,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-ugel-maranon-administracion-contabilidad-derecho-economia-secretariado-junio-2025-498012.html,2025-06-05 08:00:34,1
1552,498013,Practicante para la II.EE. “33432 Antonio Ketin Vidal Herrera” - Santa rosa,1.0,,Estudiantes de los últimos ciclos o Egresados de todas carreras universitarias o de institutos,135,"Microsoft Office.
Ley N° 29944 - Ley de Reforma Magisterial.
Redacción Documental.
Gestión de archivos.
Conocimiento en entornos virtuales.",,1130.0,,"II.EE. “33432 ANTONIO KETIN VIDAL HERRERA"" - SANTA ROSA DE ALTO YANAJANCA",4,2025-06-17,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-ugel-maranon-administracion-contabilidad-derecho-economia-secretariado-junio-2025-498013.html,2025-06-05 08:00:34,1
1553,498006,Practicante para la Oficina de Control Interno,1.0,PROFESIONAL,Egresado (a) de la Carrera Profesional de Derecho,15,,,1200.0,"Apoyo en las labores de control que le asigne el Jefe del Órgano de Control Institucional.
Apoyar en el desarrollo de actividades del Órgano de Control Institucional, aplicando sus conocimientos.
Apoyar en las labores administrativas.
Apoyar en la organización de documentación que custodia el Órgano de Control Institucional.","Academia de la Magistratura - Jr. Camaná N° 669, Lima",2,2025-06-18,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-academia-magistratura-amag-derecho-junio-2025-498006.html,2025-06-05 08:00:35,1
1554,498150,Practicante para el Grupo Funcional de Contratación,1.0,PRE-PROFESIONAL,Estudiantes universitarios a partir de 8vo ciclo.,95,"Pertenecer mínimo al tercio superior.
Disponibilidad para viajar de manera eventual.",,,,Lima,2,2025-06-11,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-perupetro-derecho-junio-2025-498150.html,2025-06-05 08:00:35,1
1555,498273,Practicante para la Escuela Profesional de Derecho,1.0,PROFESIONAL,"Egresado y/o bachiller de la carrera de Gestión Pública y Desarrollo Social, Derecho, Contabilidad y/o Administración de Empresas",44,"Curso de Capacitación:
Dominio de herramientas digitales (Microsoft Office), a nivel básico.",,1130.0,,Universidad Nacional de Moquegua,19,2025-06-20,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-universidad-nacional-moquegua-gestion-publica-desarrollo-social-derecho-junio-2025-498273.html,2025-06-06 08:00:35,1
1556,498169,Practicante para la sub Gerencia de Tecnología de Información,1.0,PRE-PROFESIONAL,"Estudiante y/o egresado de la carrera de Ingeniería Informática, Ingeniería de Ciberseguridad y/o afines",137,,"Conocimiento en Microsoft Office (Excel, Word, Power Point) Nivel Básico.
Responsabilidad, iniciativa, proactivo y respeto.
Buen trato con el personal externo e interno.
Capacidad para trabajar bajo presión y trato amable.
Habilidades para trabajo en equipo.",1130.0,,Municipalidad Provincial Jorge Basadre,5,2025-06-06,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-municipalidad-jorge-basadre-ingenieria-informatica-junio-2025-498169.html,2025-06-06 08:00:35,0
1557,498291,Practicante para la Dirección de Innovación y Transferencia Tecnológ.,1.0,PROFESIONAL,"Egresado y/o bachiller de la carrera de Gestión Pública y Desarrollo Social, Derecho, Contabilidad y Administración de Empresas",44,,"Dominio de herramientas digitales (Microsoft Office), a nivel básico.",1130.0,,Universidad Nacional de Moquegua,19,2025-06-20,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-universidad-nacional-moquegua-gestion-publica-desarrollo-social-derecho-junio-2025-498291.html,2025-06-06 08:00:35,1
1558,498303,Practicante para el Centro de Estudios pre Universitarios - Cepre,1.0,PROFESIONAL,"Egresado y/o bachiller de la carrera de Gestión Pública y Desarrollo Social, Contabilidad",44,,"Dominio de herramientas digitales (Microsoft Office), a nivel básico.",1130.0,,Universidad Nacional de Moquegua,19,2025-06-20,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-universidad-nacional-moquegua-gestion-publica-desarrollo-social-junio-2025-498303.html,2025-06-06 08:00:35,1
1559,498297,Practicante para la Unidad de Servicios Generales,1.0,PROFESIONAL,"Egresado y/o bachiller de la carrera de Gestión Pública y Desarrollo Social, Contabilidad y Administración de Empresas",44,,"Dominio de herramientas digitales (Microsoft Office), a nivel básico.",1130.0,,Universidad Nacional de Moquegua,19,2025-06-20,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-universidad-nacional-moquegua-gestion-publica-desarrollo-social-junio-2025-498297.html,2025-06-06 08:00:36,1
1560,498275,Practicante para la Escuela Profesional de Ingeniería Civil,1.0,PROFESIONAL,"Egresado y/o bachiller de la carrera de Derecho, Gestión Pública y Desarrollo Social, Contabilidad, Administración, Ingeniería de Sistemas y/o a fines",44,,"Dominio de herramientas digitales (Microsoft Office), a nivel básico.",1130.0,,Universidad Nacional de Moquegua,19,2025-06-20,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-universidad-nacional-moquegua-derecho-gestion-publica-desarrollo-social-junio-2025-498275.html,2025-06-06 08:00:36,1
1561,498305,Practicante para la Coordinación de la Filial ilo,1.0,PROFESIONAL,"Egresado y/o bachiller de la carrera de Gestión Pública y Desarrollo Social, Contabilidad",44,,"Dominio de herramientas digitales (Microsoft Office), a nivel básico.",1130.0,,Universidad Nacional de Moquegua - SEDE ILO,19,2025-06-20,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-universidad-nacional-moquegua-gestion-publica-desarrollo-social-junio-2025-498305.html,2025-06-06 08:00:36,1
1562,498286,Practicante para el Departamento Académico de Ingeniería Pesquera,1.0,PROFESIONAL,"Egresado y/o bachiller de la carrera de Gestión Pública y Desarrollo Social, Derecho, Contabilidad y Administración de Empresas",44,,"Dominio de herramientas digitales (Microsoft Office), a nivel básico.",1130.0,,Universidad Nacional de Moquegua - SEDE ILO,19,2025-06-20,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-universidad-nacional-moquegua-gestion-publica-desarrollo-social-derecho-junio-2025-498286.html,2025-06-06 08:00:36,1
1563,498306,Practicante para los Centros de Producción Filial ilo,1.0,PROFESIONAL,"Egresado y/o bachiller de la carrera de Gestión Pública y Desarrollo Social, Contabilidad",44,,"Dominio de herramientas digitales (Microsoft Office), a nivel básico.",1130.0,,Universidad Nacional de Moquegua - SEDE ILO,19,2025-06-20,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-universidad-nacional-moquegua-gestion-publica-desarrollo-social-junio-2025-498306.html,2025-06-06 08:00:36,1
1564,498282,Practicante para el Departamento Académico de Ciencias Sociales,1.0,PROFESIONAL,"Egresado y/o bachiller de la carrera de Gestión Pública y Desarrollo Social, Derecho, Contabilidad, Administración de Empresas, Ingeniería de Sistemas e Informática y/o afines",44,,"Dominio de herramientas digitales (Microsoft Office), a nivel básico.",1130.0,,Universidad Nacional de Moquegua,19,2025-06-20,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-universidad-nacional-moquegua-gestion-publica-desarrollo-social-derecho-junio-2025-498282.html,2025-06-06 08:00:36,1
1565,498283,Practicante para el Departamento Académico de Ing. Agroindustrial,1.0,PROFESIONAL,"Egresado y/o bachiller de la carrera de Gestión Pública y Desarrollo Social, Derecho, Contabilidad y Administración de Empresas",44,,"Dominio de herramientas digitales (Microsoft Office), a nivel básico.",1130.0,,Universidad Nacional de Moquegua,19,2025-06-20,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-universidad-nacional-moquegua-gestion-publica-desarrollo-social-derecho-junio-2025-498283.html,2025-06-06 08:00:37,1
1566,498287,Practicante para la Dirección de Actividades y Servicios Académicos,1.0,PROFESIONAL,"Egresado y/o bachiller de la carrera de Gestión Pública y Desarrollo Social, Derecho, Contabilidad y Administración de Empresas",44,,"Dominio de herramientas digitales (Microsoft Office), a nivel básico.",1130.0,,Universidad Nacional de Moquegua,19,2025-06-20,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-universidad-nacional-moquegua-gestion-publica-desarrollo-social-derecho-junio-2025-498287.html,2025-06-06 08:00:37,1
1567,498289,Practicante para la Dirección de Proyección Social y Extensión Cultura,1.0,PROFESIONAL,"Egresado y/o bachiller de la carrera de Gestión Pública y Desarrollo Social, Derecho, Contabilidad y Administración de Empresas",44,,"Dominio de herramientas digitales (Microsoft Office), a nivel básico.",1130.0,,Universidad Nacional de Moquegua,19,2025-06-20,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-universidad-nacional-moquegua-gestion-publica-desarrollo-social-derecho-junio-2025-498289.html,2025-06-06 08:00:37,1
1568,498194,Practicante para la Secretaría Técnica,1.0,PROFESIONAL,Egresado/a de la carrera de Economía o Ingeniería Económica,33,,"Conocimiento en Microsoft Excel y/o manejo de software estadístico (STATA Y/O SPSS).
Conocimiento en temas de Investigación Económica y/o indicadores sociolaborales.",1240.0,"Apoyar en la elaboración de investigaciones y publicaciones en temas socioeconómicos sectoriales.
Apoyar en la elaboración de presentaciones, revisión de gráficos y cuadros estadísticos, utilizando diferentes fuentes de información, sobre temas socioeconómicos, para las sesiones del Pleno del Consejo Nacional de Trabajo y Promoción del Empleo (CNTPE) y sus Comisiones Técnicas y Especiales, y de otros espacios o procesos de diálogo o consulta.
Apoyar en las acciones de soporte técnico a los espacios o procesos de diálogo o consulta.
Apoyar en el seguimiento, recopilación, consolidación, sistematización, análisis y evaluación de la información, preocupaciones, intereses, aportes y acuerdos que produzcan los actores sociales en los espacios o procesos de diálogo o consulta.
Otras actividades de apoyo que le asigne la Secretaría Técnica del Consejo Nacional de Trabajo y Promoción del Empleo.",Secretaría Técnica del Consejo Nacional de Trabajo y Promoción del Empleo,2,2025-06-18,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-ministerio-trabajo-mtpe-economia-ingenieria-economica-junio-2025-498194.html,2025-06-06 08:00:37,1
1569,498294,Practicante para la Oficina de Cooperación y Relaciones Internacionale,1.0,PROFESIONAL,"Egresado y/o bachiller de la carrera de Gestión Pública y Desarrollo Social, Derecho, Contabilidad y Administración de Empresas",44,,,1130.0,,Universidad Nacional de Moquegua,19,2025-06-20,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-universidad-nacional-moquegua-gestion-publica-desarrollo-social-derecho-junio-2025-498294.html,2025-06-06 08:00:37,1
1570,498265,Practicante para el Rectorado,1.0,PROFESIONAL,Egresado y/o bachiller de la Carrera de Gestión Pública y Desarrollo Social,44,,,1130.0,,Universidad Nacional de Moquegua,19,2025-06-20,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-universidad-nacional-moquegua-gestion-publica-desarrollo-social-junio-2025-498265.html,2025-06-06 08:00:38,1
1571,498270,Practicante para la Escuela Profesional de Ingeniería de Minas,1.0,PROFESIONAL,"Egresado y/o bachiller de la carrera de Derecho, Gestión Pública y Desarrollo Social, Contabilidad, Administración, Ingeniería de Sistemas y/o a fines",44,,,1130.0,,Universidad Nacional de Moquegua,19,2025-06-20,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-universidad-nacional-moquegua-derecho-gestion-publica-desarrollo-social-junio-2025-498270.html,2025-06-06 08:00:38,1
1572,498278,Practicante para el Departamento Académico de Ingeniería de Minas,1.0,PROFESIONAL,"Egresado y/o bachiller de la carrera de Gestión Pública y Desarrollo Social, Derecho, Contabilidad, Administración de Empresas, Ingeniería de Minas y/o afines",44,,,1130.0,,Universidad Nacional de Moquegua,19,2025-06-20,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-universidad-nacional-moquegua-gestion-publica-desarrollo-social-derecho-junio-2025-498278.html,2025-06-06 08:00:38,1
1573,498271,Practicante para la Escuela Profesional de Ingeniería Agroindustrial,1.0,PROFESIONAL,"Egresado y/o bachiller de la carrera de Gestión Pública y Desarrollo Social, Derecho, Contabilidad, Administración de Empresas, Ingeniería Agroindustrial y/o a fines",44,,,1130.0,,Universidad Nacional de Moquegua,19,2025-06-20,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-universidad-nacional-moquegua-gestion-publica-desarrollo-social-derecho-junio-2025-498271.html,2025-06-06 08:00:38,1
1574,498272,Practicante para la Escuela Profesional de Contabilidad,1.0,PROFESIONAL,"Egresado y/o bachiller de la carrera de Gestión Pública y Desarrollo Social, Derecho, Contabilidad y/o Administración de Empresas",44,,,1130.0,,Universidad Nacional de Moquegua,19,2025-06-20,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-universidad-nacional-moquegua-gestion-publica-desarrollo-social-derecho-junio-2025-498272.html,2025-06-06 08:00:38,1
1575,498267,Practicante para la Facultad de Ingeniería y Arquitectura,1.0,PROFESIONAL,"Egresado y/o bachiller de la carrera de Gestión Pública y Desarrollo Social, Derecho, Contabilidad y/o Administración de Empresas",44,,,1130.0,,Universidad Nacional de Moquegua,19,2025-06-20,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-universidad-nacional-moquegua-gestion-publica-desarrollo-social-derecho-junio-2025-498267.html,2025-06-06 08:00:38,1
1576,498281,Practicante para el Departamento Académico de Gestión Pública,1.0,PROFESIONAL,"Egresado y/o bachiller de la carrera de Gestión Pública y Desarrollo Social, Derecho, Contabilidad y Administración de Empresas",44,,,1130.0,,Universidad Nacional de Moquegua,19,2025-06-20,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-universidad-nacional-moquegua-gestion-publica-desarrollo-social-derecho-junio-2025-498281.html,2025-06-06 08:00:39,1
1577,498197,Practicante para la Oficina de Seguridad y Defensa Nacional,1.0,PRE-PROFESIONAL,Estudiante de los dos últimos años de la carrera universitaria en Ingeniería de Sistemas o Ingeniería de Software,26,,,1130.0,"Apoyar en el desarrollo de la base de datos de recursos humanos y recursos materiales del sector Producción disponibles para la movilización nacional.
Apoyar en la implementación de la base de datos de recursos humanos y recursos materiales del sector Producción disponibles para la movilización nacional.
Apoyar en la gestión de la base de datos de recursos humanos y recursos materiales del sector Producción disponibles para la movilización nacional.
Apoyar en otras funciones que la Unidad Funcional de Seguridad y Defensa Nacional designe.",Oficina de Seguridad y Defensa Nacional,2,2025-06-19,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-ministerio-produccion-produce-ingenieria-sistemas-junio-2025-498197.html,2025-06-06 08:00:39,1
1578,498266,Practicante para el Vicerrectorado de Investigación,1.0,PROFESIONAL,"Egresado y/o bachiller de la carrera de Derecho, Gestión Pública y Desarrollo Social, Contabilidad, Administración, Ingeniería de Sistemas y/o a fines",44,,,1130.0,,Universidad Nacional de Moquegua,19,2025-06-20,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-universidad-nacional-moquegua-derecho-gestion-publica-desarrollo-social-junio-2025-498266.html,2025-06-06 08:00:39,1
1579,498276,Practicante para la Escuela Profesional de Ingeniería Ambiental,1.0,PROFESIONAL,"Egresado y/o bachiller de la carrera de Derecho, Gestión Pública y Desarrollo Social, Contabilidad, Administración, Ingeniería de Sistemas y/o a fines",44,,,1130.0,,Universidad Nacional de Moquegua - SEDE ILO,19,2025-06-20,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-universidad-nacional-moquegua-derecho-gestion-publica-desarrollo-social-junio-2025-498276.html,2025-06-06 08:00:39,1
1580,498268,Practicante para la Facultad de Ciencias de la Salud,1.0,PROFESIONAL,"Egresado y/o bachiller de la carrera de Gestión Pública y Desarrollo Social, Derecho, Contabilidad y/o Administración de Empresas",44,,"Dominio de herramientas digitales (Microsoft Office), a nivel básico.",1130.0,,Universidad Nacional de Moquegua,19,2025-06-20,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-universidad-nacional-moquegua-gestion-publica-desarrollo-social-derecho-junio-2025-498268.html,2025-06-06 08:00:39,1
1581,498172,Practicante para la Dirección General de Administración,1.0,PROFESIONAL,Egresado de la Carrera Universitaria de Ingeniería Industrial,89,"Conocimiento redacción de documentos.
Conocimiento relacionado en Gestión por procesos y/o sistemas de gestión (ISOs) y/o Gestión Pública (Deseable).
Encontrarse dentro de los veinticuatro (24) meses siguientes a la obtención de la condición de egresado de la universidad.",,1130.0,"Apoyo en la revisión y llenado de formatos y/o documentos del SGC.
Apoyo en la sistematización de documentos propios del SGC.
Otras funciones que le sean asignadas.",Universidad Nacional de Educación Enrique Guzmán y Valle,2,2025-06-16,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-universidad-enrique-guzman-valle-ingenieria-industrial-junio-2025-498172.html,2025-06-06 08:00:40,1
1582,498285,Practicante para el Departamento Académico de Ingeniería de Sistemas,1.0,PROFESIONAL,"Egresado y/o bachiller de la carrera de Gestión Pública y Desarrollo Social, Derecho, Contabilidad, Administración de Empresas, Ingeniería de Sistemas e Informática y/o afines",44,,"Dominio de herramientas digitales (Microsoft Office), a nivel básico.",1130.0,,Universidad Nacional de Moquegua,19,2025-06-20,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-universidad-nacional-moquegua-gestion-publica-desarrollo-social-derecho-junio-2025-498285.html,2025-06-06 08:00:40,1
