,id_c,offer_page_code,offer_title,vacants,type,to_apply,organization_id,specific_requirements,knowledge,salary,responsabilities,specific_location,city_id,end_date,url,current_date_e,active,offer_id,career_id,current_date_a,id_d,name_e,current_date_b,id_g,name_f,current_date_f,id_h,name,current_date
2755,1363,495227,Practicante para la Direccion de Educacion Secundaria,1.0,PROFESIONAL,Egresado universitario de la especialidad de Diseño Gráfico y/o Ciencias de la Comunicación y/o Periodismo,124,,Ofimática.,1500.0,,"Calle del Comercio 193, San Borja - Lima",2,2025-06-04,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-ministerio-educacion-minedu-diseno-grafico-ciencias-comunicacion-junio-2025-495227.html,2025-05-24 08:00:54,0,1363,122,2025-05-24 08:00:54,122,CIENCIAS DE LA COMUNICACIÓN,2025-03-31 06:52:27,2,LIMA,2025-03-31 07:01:57,124,MINISTERIO DE EDUCACION (MINEDU),2025-05-24 08:00:34
2756,1363,495227,Practicante para la Direccion de Educacion Secundaria,1.0,PROFESIONAL,Egresado universitario de la especialidad de Diseño Gráfico y/o Ciencias de la Comunicación y/o Periodismo,124,,Ofimática.,1500.0,,"Calle del Comercio 193, San Borja - Lima",2,2025-06-04,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-ministerio-educacion-minedu-diseno-grafico-ciencias-comunicacion-junio-2025-495227.html,2025-05-24 08:00:54,0,1363,133,2025-05-24 08:00:54,133,DISEÑO GRÁFICO,2025-03-31 06:52:27,2,LIMA,2025-03-31 07:01:57,124,MINISTERIO DE EDUCACION (MINEDU),2025-05-24 08:00:34
2757,1363,495227,Practicante para la Direccion de Educacion Secundaria,1.0,PROFESIONAL,Egresado universitario de la especialidad de Diseño Gráfico y/o Ciencias de la Comunicación y/o Periodismo,124,,Ofimática.,1500.0,,"Calle del Comercio 193, San Borja - Lima",2,2025-06-04,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-ministerio-educacion-minedu-diseno-grafico-ciencias-comunicacion-junio-2025-495227.html,2025-05-24 08:00:54,0,1363,200,2025-05-24 08:00:54,200,PERIODISMO,2025-03-31 06:52:27,2,LIMA,2025-03-31 07:01:57,124,MINISTERIO DE EDUCACION (MINEDU),2025-05-24 08:00:34
2758,1364,495118,Practicante para la Unidad de Servicio de Atención al Usuario,1.0,PROFESIONAL,Egresado universitario de la especialidad de Ingeniería de Sistemas y/o Ingeniería de Software y/o Ingeniería Electrónica,124,,Ofimática.,1500.0,,AV. DE LA POESÍA 155 - SAN BORJA - LIMA,2,2025-06-04,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-ministerio-educacion-minedu-ingenieria-sistemas-software-junio-2025-495118.html,2025-05-24 08:00:54,0,1364,124,2025-05-24 08:00:54,124,INGENIERÍA DE SISTEMAS,2025-03-31 06:52:27,2,LIMA,2025-03-31 07:01:57,124,MINISTERIO DE EDUCACION (MINEDU),2025-05-24 08:00:34
2759,1364,495118,Practicante para la Unidad de Servicio de Atención al Usuario,1.0,PROFESIONAL,Egresado universitario de la especialidad de Ingeniería de Sistemas y/o Ingeniería de Software y/o Ingeniería Electrónica,124,,Ofimática.,1500.0,,AV. DE LA POESÍA 155 - SAN BORJA - LIMA,2,2025-06-04,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-ministerio-educacion-minedu-ingenieria-sistemas-software-junio-2025-495118.html,2025-05-24 08:00:54,0,1364,443,2025-05-24 08:00:54,443,INGENIERÍA DE SOFTWARE,2025-03-31 06:52:27,2,LIMA,2025-03-31 07:01:57,124,MINISTERIO DE EDUCACION (MINEDU),2025-05-24 08:00:34
2760,1364,495118,Practicante para la Unidad de Servicio de Atención al Usuario,1.0,PROFESIONAL,Egresado universitario de la especialidad de Ingeniería de Sistemas y/o Ingeniería de Software y/o Ingeniería Electrónica,124,,Ofimática.,1500.0,,AV. DE LA POESÍA 155 - SAN BORJA - LIMA,2,2025-06-04,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-ministerio-educacion-minedu-ingenieria-sistemas-software-junio-2025-495118.html,2025-05-24 08:00:54,0,1364,399,2025-05-24 08:00:54,399,INGENIERÍA ELECTRÓNICA,2025-03-31 06:52:27,2,LIMA,2025-03-31 07:01:57,124,MINISTERIO DE EDUCACION (MINEDU),2025-05-24 08:00:34
2761,1365,495232,Practicante para la Dir. del Bienestar y Reconocimiento Docente,1.0,PROFESIONAL,Egresado universitario de la especialidad de Economía y/o Estadística y/o Ingeniería de Sistemas,124,,Ofimática.,1500.0,,Calle del Comercio N° 193 - Distrito de San Borja - Provincia y departamento de Lima.,2,2025-06-04,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-ministerio-educacion-minedu-economia-estadistica-ingenieria-sistemas-junio-2025-495232.html,2025-05-24 08:00:54,0,1365,252,2025-05-24 08:00:54,252,ECONOMÍA,2025-03-31 06:52:27,2,LIMA,2025-03-31 07:01:57,124,MINISTERIO DE EDUCACION (MINEDU),2025-05-24 08:00:34
2762,1365,495232,Practicante para la Dir. del Bienestar y Reconocimiento Docente,1.0,PROFESIONAL,Egresado universitario de la especialidad de Economía y/o Estadística y/o Ingeniería de Sistemas,124,,Ofimática.,1500.0,,Calle del Comercio N° 193 - Distrito de San Borja - Provincia y departamento de Lima.,2,2025-06-04,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-ministerio-educacion-minedu-economia-estadistica-ingenieria-sistemas-junio-2025-495232.html,2025-05-24 08:00:54,0,1365,491,2025-05-24 08:00:54,491,ESTADÍSTICA,2025-03-31 06:52:27,2,LIMA,2025-03-31 07:01:57,124,MINISTERIO DE EDUCACION (MINEDU),2025-05-24 08:00:34
2763,1365,495232,Practicante para la Dir. del Bienestar y Reconocimiento Docente,1.0,PROFESIONAL,Egresado universitario de la especialidad de Economía y/o Estadística y/o Ingeniería de Sistemas,124,,Ofimática.,1500.0,,Calle del Comercio N° 193 - Distrito de San Borja - Provincia y departamento de Lima.,2,2025-06-04,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-ministerio-educacion-minedu-economia-estadistica-ingenieria-sistemas-junio-2025-495232.html,2025-05-24 08:00:54,0,1365,124,2025-05-24 08:00:54,124,INGENIERÍA DE SISTEMAS,2025-03-31 06:52:27,2,LIMA,2025-03-31 07:01:57,124,MINISTERIO DE EDUCACION (MINEDU),2025-05-24 08:00:34
2764,1366,495115,Practicante para la Unidad de Programación e Inversiones,1.0,PROFESIONAL,Egresado universitario de la especialidad de Economía,124,,Ofimática.,1500.0,,CALLE DEL COMERCIO N° 193 - SAN BORJA - LIMA,2,2025-06-04,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-ministerio-educacion-minedu-economia-junio-2025-495115.html,2025-05-24 08:00:55,0,1366,252,2025-05-24 08:00:55,252,ECONOMÍA,2025-03-31 06:52:27,2,LIMA,2025-03-31 07:01:57,124,MINISTERIO DE EDUCACION (MINEDU),2025-05-24 08:00:34
2765,1367,495207,Practicante para la Dirección de Educación Inicial,1.0,PROFESIONAL,Egresado universitario de la especialidad de Administración y/o Economía y/o Contabilidad y/o Gestión,124,,Ofimática.,1500.0,,"Calle del Comercio 193, San Borja - Lima",2,2025-06-04,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-ministerio-educacion-minedu-administracion-economia-contabilidad-junio-2025-495207.html,2025-05-24 08:00:55,0,1367,429,2025-05-24 08:00:55,429,ADMINISTRACIÓN,2025-03-31 06:52:27,2,LIMA,2025-03-31 07:01:57,124,MINISTERIO DE EDUCACION (MINEDU),2025-05-24 08:00:34
2766,1367,495207,Practicante para la Dirección de Educación Inicial,1.0,PROFESIONAL,Egresado universitario de la especialidad de Administración y/o Economía y/o Contabilidad y/o Gestión,124,,Ofimática.,1500.0,,"Calle del Comercio 193, San Borja - Lima",2,2025-06-04,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-ministerio-educacion-minedu-administracion-economia-contabilidad-junio-2025-495207.html,2025-05-24 08:00:55,0,1367,230,2025-05-24 08:00:55,230,CONTABILIDAD,2025-03-31 06:52:27,2,LIMA,2025-03-31 07:01:57,124,MINISTERIO DE EDUCACION (MINEDU),2025-05-24 08:00:34
2767,1367,495207,Practicante para la Dirección de Educación Inicial,1.0,PROFESIONAL,Egresado universitario de la especialidad de Administración y/o Economía y/o Contabilidad y/o Gestión,124,,Ofimática.,1500.0,,"Calle del Comercio 193, San Borja - Lima",2,2025-06-04,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-ministerio-educacion-minedu-administracion-economia-contabilidad-junio-2025-495207.html,2025-05-24 08:00:55,0,1367,252,2025-05-24 08:00:55,252,ECONOMÍA,2025-03-31 06:52:27,2,LIMA,2025-03-31 07:01:57,124,MINISTERIO DE EDUCACION (MINEDU),2025-05-24 08:00:34
2768,1367,495207,Practicante para la Dirección de Educación Inicial,1.0,PROFESIONAL,Egresado universitario de la especialidad de Administración y/o Economía y/o Contabilidad y/o Gestión,124,,Ofimática.,1500.0,,"Calle del Comercio 193, San Borja - Lima",2,2025-06-04,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-ministerio-educacion-minedu-administracion-economia-contabilidad-junio-2025-495207.html,2025-05-24 08:00:55,0,1367,307,2025-05-24 08:00:55,307,GESTIÓN,2025-03-31 06:52:27,2,LIMA,2025-03-31 07:01:57,124,MINISTERIO DE EDUCACION (MINEDU),2025-05-24 08:00:34
2769,1368,495332,Practicante para la Secretaria Nacional de la Juventud,1.0,PROFESIONAL,Egresado universitario de la especialidad de Derecho,124,,Ofimática.,1500.0,,Calle Compostela N° 142 Surco - Lima,2,2025-06-04,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-ministerio-educacion-minedu-derecho-junio-2025-495332.html,2025-05-24 08:00:55,0,1368,240,2025-05-24 08:00:55,240,DERECHO,2025-03-31 06:52:27,2,LIMA,2025-03-31 07:01:57,124,MINISTERIO DE EDUCACION (MINEDU),2025-05-24 08:00:34
2770,1369,495306,Practicante para la Dirección de Gestión Escolar,1.0,PROFESIONAL,Egresado universitario o Instituto o Escuela de Educación Superior de la especialidad de Ciencias de la comunicación y/o Comunicaciones y/o Diseño gráfico y/o Publicidad y/o Relaciones públicas y/o marketing y/o Comunicación audiovisual y/o Comunicación empresarial,124,,Ofimática.,1500.0,,"Calle el Comercio N° 193, San Borja-Lima",2,2025-06-04,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-ministerio-educacion-minedu-comunicaciones-diseno-grafico-publicidad-junio-2025-495306.html,2025-05-24 08:00:55,0,1369,122,2025-05-24 08:00:55,122,CIENCIAS DE LA COMUNICACIÓN,2025-03-31 06:52:27,2,LIMA,2025-03-31 07:01:57,124,MINISTERIO DE EDUCACION (MINEDU),2025-05-24 08:00:34
2771,1369,495306,Practicante para la Dirección de Gestión Escolar,1.0,PROFESIONAL,Egresado universitario o Instituto o Escuela de Educación Superior de la especialidad de Ciencias de la comunicación y/o Comunicaciones y/o Diseño gráfico y/o Publicidad y/o Relaciones públicas y/o marketing y/o Comunicación audiovisual y/o Comunicación empresarial,124,,Ofimática.,1500.0,,"Calle el Comercio N° 193, San Borja-Lima",2,2025-06-04,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-ministerio-educacion-minedu-comunicaciones-diseno-grafico-publicidad-junio-2025-495306.html,2025-05-24 08:00:55,0,1369,499,2025-05-24 08:00:55,499,COMUNICACIÓN AUDIOVISUAL,2025-03-31 06:52:27,2,LIMA,2025-03-31 07:01:57,124,MINISTERIO DE EDUCACION (MINEDU),2025-05-24 08:00:34
2772,1369,495306,Practicante para la Dirección de Gestión Escolar,1.0,PROFESIONAL,Egresado universitario o Instituto o Escuela de Educación Superior de la especialidad de Ciencias de la comunicación y/o Comunicaciones y/o Diseño gráfico y/o Publicidad y/o Relaciones públicas y/o marketing y/o Comunicación audiovisual y/o Comunicación empresarial,124,,Ofimática.,1500.0,,"Calle el Comercio N° 193, San Borja-Lima",2,2025-06-04,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-ministerio-educacion-minedu-comunicaciones-diseno-grafico-publicidad-junio-2025-495306.html,2025-05-24 08:00:55,0,1369,473,2025-05-24 08:00:55,473,COMUNICACIONES,2025-03-31 06:52:27,2,LIMA,2025-03-31 07:01:57,124,MINISTERIO DE EDUCACION (MINEDU),2025-05-24 08:00:34
2773,1369,495306,Practicante para la Dirección de Gestión Escolar,1.0,PROFESIONAL,Egresado universitario o Instituto o Escuela de Educación Superior de la especialidad de Ciencias de la comunicación y/o Comunicaciones y/o Diseño gráfico y/o Publicidad y/o Relaciones públicas y/o marketing y/o Comunicación audiovisual y/o Comunicación empresarial,124,,Ofimática.,1500.0,,"Calle el Comercio N° 193, San Borja-Lima",2,2025-06-04,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-ministerio-educacion-minedu-comunicaciones-diseno-grafico-publicidad-junio-2025-495306.html,2025-05-24 08:00:55,0,1369,133,2025-05-24 08:00:55,133,DISEÑO GRÁFICO,2025-03-31 06:52:27,2,LIMA,2025-03-31 07:01:57,124,MINISTERIO DE EDUCACION (MINEDU),2025-05-24 08:00:34
2774,1369,495306,Practicante para la Dirección de Gestión Escolar,1.0,PROFESIONAL,Egresado universitario o Instituto o Escuela de Educación Superior de la especialidad de Ciencias de la comunicación y/o Comunicaciones y/o Diseño gráfico y/o Publicidad y/o Relaciones públicas y/o marketing y/o Comunicación audiovisual y/o Comunicación empresarial,124,,Ofimática.,1500.0,,"Calle el Comercio N° 193, San Borja-Lima",2,2025-06-04,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-ministerio-educacion-minedu-comunicaciones-diseno-grafico-publicidad-junio-2025-495306.html,2025-05-24 08:00:55,0,1369,361,2025-05-24 08:00:55,361,MARKETING,2025-03-31 06:52:27,2,LIMA,2025-03-31 07:01:57,124,MINISTERIO DE EDUCACION (MINEDU),2025-05-24 08:00:34
2775,1369,495306,Practicante para la Dirección de Gestión Escolar,1.0,PROFESIONAL,Egresado universitario o Instituto o Escuela de Educación Superior de la especialidad de Ciencias de la comunicación y/o Comunicaciones y/o Diseño gráfico y/o Publicidad y/o Relaciones públicas y/o marketing y/o Comunicación audiovisual y/o Comunicación empresarial,124,,Ofimática.,1500.0,,"Calle el Comercio N° 193, San Borja-Lima",2,2025-06-04,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-ministerio-educacion-minedu-comunicaciones-diseno-grafico-publicidad-junio-2025-495306.html,2025-05-24 08:00:55,0,1369,22,2025-05-24 08:00:55,22,PUBLICIDAD,2025-03-31 06:52:27,2,LIMA,2025-03-31 07:01:57,124,MINISTERIO DE EDUCACION (MINEDU),2025-05-24 08:00:34
2776,1370,495470,Prácticas para la Gerencia General,1.0,PROFESIONAL,"Egresado/a Universitario/a de las carreras de Derecho, Administración y/o Gestión Pública",80,,"Conocimientos de Gestión Pública.
Conocimientos sobre normativa de acceso a la información pública.
Conocimientos en Procesador Texto, Programa de Presentaciones y Hojas de Cálculo a nivel básico.",1130.0,,Lima,2,2025-05-27,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-onp-derecho-administracion-gestion-publica-mayo-2025-495470.html,2025-05-25 08:00:38,0,1370,429,2025-05-25 08:00:38,429,ADMINISTRACIÓN,2025-03-31 06:52:27,2,LIMA,2025-03-31 07:01:57,80,ONP,2025-04-22 08:00:35
2777,1370,495470,Prácticas para la Gerencia General,1.0,PROFESIONAL,"Egresado/a Universitario/a de las carreras de Derecho, Administración y/o Gestión Pública",80,,"Conocimientos de Gestión Pública.
Conocimientos sobre normativa de acceso a la información pública.
Conocimientos en Procesador Texto, Programa de Presentaciones y Hojas de Cálculo a nivel básico.",1130.0,,Lima,2,2025-05-27,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-onp-derecho-administracion-gestion-publica-mayo-2025-495470.html,2025-05-25 08:00:38,0,1370,240,2025-05-25 08:00:38,240,DERECHO,2025-03-31 06:52:27,2,LIMA,2025-03-31 07:01:57,80,ONP,2025-04-22 08:00:35
2778,1371,495495,Prácticas para la Unidad Funcional de Finanzas y Estudios Actuariales,1.0,PROFESIONAL,"Egresado/a Universitario/a de la carrera de Economía, Estadísticas, Ingeniería Economía o Ingeniería Estadística",80,,"Conocimientos de redacción.
Conocimientos en análisis estadístico o econométrico.
Conocimientos de software especializados en estadística.
Conocimientos de Procesador de Texto, Programa de Presentaciones y Hojas de Cálculo a nivel intermedio.",1130.0,,Lima,2,2025-05-27,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-onp-economia-estadistica-ingenieria-mayo-2025-495495.html,2025-05-25 08:00:39,0,1371,252,2025-05-25 08:00:39,252,ECONOMÍA,2025-03-31 06:52:27,2,LIMA,2025-03-31 07:01:57,80,ONP,2025-04-22 08:00:35
2779,1371,495495,Prácticas para la Unidad Funcional de Finanzas y Estudios Actuariales,1.0,PROFESIONAL,"Egresado/a Universitario/a de la carrera de Economía, Estadísticas, Ingeniería Economía o Ingeniería Estadística",80,,"Conocimientos de redacción.
Conocimientos en análisis estadístico o econométrico.
Conocimientos de software especializados en estadística.
Conocimientos de Procesador de Texto, Programa de Presentaciones y Hojas de Cálculo a nivel intermedio.",1130.0,,Lima,2,2025-05-27,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-onp-economia-estadistica-ingenieria-mayo-2025-495495.html,2025-05-25 08:00:39,0,1371,42,2025-05-25 08:00:39,42,INGENIERÍA ESTADÍSTICA,2025-03-31 06:52:27,2,LIMA,2025-03-31 07:01:57,80,ONP,2025-04-22 08:00:35
2780,1372,495531,Practicante para la Dirección Técnica,1.0,PRE-PROFESIONAL,Estudiante universitario de Arquitectura o Ingeniería Civil,30,,,1130.0,"Apoyo en la verificación de Metrados de los Expedientes Técnicos de Obras (ETOs) de Modificaciones, Inversiones Complementarias o Adicionales.
Apoyo en la revisión y verificación de los Análisis de Precios Unitarios de los ETOs de Modificaciones, Inversiones Complementarias o Adicionales.
Apoyo en la revisión y verificación de los Presupuestos de los ETOs de Modificaciones, Inversiones Complementarias o Adicionales.
Apoyo en el Control de plazos de atención de conformidad a los contratos de concesión de las atenciones a las observaciones efectuadas a los ETOs de Modificaciones, Inversiones Complementarias o Adicionales.
Apoyo en la verificación de los lineamientos que conforman los ETOs de proyectos portuarios.
Otras actividades formativas asignadas por el responsable de la dirección.","Sede Central de la Autoridad Portuaria Nacional (APN). Av. Santa Rosa 135, La Perla, Callao.",3,2025-06-09,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-autoridad-portuaria-apn-arquitectura-ingenieria-civil-junio-2025-495531.html,2025-05-25 08:00:39,1,1372,120,2025-05-25 08:00:39,120,ARQUITECTURA,2025-03-31 06:52:27,3,CALLAO,2025-03-31 07:02:13,30,AUTORIDAD PORTUARIA NACIONAL (APN),2025-03-31 17:34:19
2781,1372,495531,Practicante para la Dirección Técnica,1.0,PRE-PROFESIONAL,Estudiante universitario de Arquitectura o Ingeniería Civil,30,,,1130.0,"Apoyo en la verificación de Metrados de los Expedientes Técnicos de Obras (ETOs) de Modificaciones, Inversiones Complementarias o Adicionales.
Apoyo en la revisión y verificación de los Análisis de Precios Unitarios de los ETOs de Modificaciones, Inversiones Complementarias o Adicionales.
Apoyo en la revisión y verificación de los Presupuestos de los ETOs de Modificaciones, Inversiones Complementarias o Adicionales.
Apoyo en el Control de plazos de atención de conformidad a los contratos de concesión de las atenciones a las observaciones efectuadas a los ETOs de Modificaciones, Inversiones Complementarias o Adicionales.
Apoyo en la verificación de los lineamientos que conforman los ETOs de proyectos portuarios.
Otras actividades formativas asignadas por el responsable de la dirección.","Sede Central de la Autoridad Portuaria Nacional (APN). Av. Santa Rosa 135, La Perla, Callao.",3,2025-06-09,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-autoridad-portuaria-apn-arquitectura-ingenieria-civil-junio-2025-495531.html,2025-05-25 08:00:39,1,1372,460,2025-05-25 08:00:39,460,INGENIERÍA CIVIL,2025-03-31 06:52:27,3,CALLAO,2025-03-31 07:02:13,30,AUTORIDAD PORTUARIA NACIONAL (APN),2025-03-31 17:34:19
2782,1373,495494,Prácticas para el Equipo de Seguro Complementario de Trabajo de Riesgo,1.0,PROFESIONAL,"Egresado/a Universitario/a de la carrera de Administración de Empresas, Contabilidad, Negocios Internacionales, Comunicaciones, Marketing o Publicidad",80,,"Conocimientos en Servicio al cliente.
Conocimientos en Hojas de cálculo a nivel Intermedio.",1130.0,,Lima,2,2025-05-27,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-onp-administracion-contabilidad-negocios-internacionales-comunicaciones-mayo-2025-495494.html,2025-05-25 08:00:39,0,1373,487,2025-05-25 08:00:39,487,ADMINISTRACIÓN DE EMPRESAS,2025-03-31 06:52:27,2,LIMA,2025-03-31 07:01:57,80,ONP,2025-04-22 08:00:35
2783,1373,495494,Prácticas para el Equipo de Seguro Complementario de Trabajo de Riesgo,1.0,PROFESIONAL,"Egresado/a Universitario/a de la carrera de Administración de Empresas, Contabilidad, Negocios Internacionales, Comunicaciones, Marketing o Publicidad",80,,"Conocimientos en Servicio al cliente.
Conocimientos en Hojas de cálculo a nivel Intermedio.",1130.0,,Lima,2,2025-05-27,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-onp-administracion-contabilidad-negocios-internacionales-comunicaciones-mayo-2025-495494.html,2025-05-25 08:00:39,0,1373,473,2025-05-25 08:00:39,473,COMUNICACIONES,2025-03-31 06:52:27,2,LIMA,2025-03-31 07:01:57,80,ONP,2025-04-22 08:00:35
2784,1373,495494,Prácticas para el Equipo de Seguro Complementario de Trabajo de Riesgo,1.0,PROFESIONAL,"Egresado/a Universitario/a de la carrera de Administración de Empresas, Contabilidad, Negocios Internacionales, Comunicaciones, Marketing o Publicidad",80,,"Conocimientos en Servicio al cliente.
Conocimientos en Hojas de cálculo a nivel Intermedio.",1130.0,,Lima,2,2025-05-27,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-onp-administracion-contabilidad-negocios-internacionales-comunicaciones-mayo-2025-495494.html,2025-05-25 08:00:39,0,1373,230,2025-05-25 08:00:39,230,CONTABILIDAD,2025-03-31 06:52:27,2,LIMA,2025-03-31 07:01:57,80,ONP,2025-04-22 08:00:35
2785,1373,495494,Prácticas para el Equipo de Seguro Complementario de Trabajo de Riesgo,1.0,PROFESIONAL,"Egresado/a Universitario/a de la carrera de Administración de Empresas, Contabilidad, Negocios Internacionales, Comunicaciones, Marketing o Publicidad",80,,"Conocimientos en Servicio al cliente.
Conocimientos en Hojas de cálculo a nivel Intermedio.",1130.0,,Lima,2,2025-05-27,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-onp-administracion-contabilidad-negocios-internacionales-comunicaciones-mayo-2025-495494.html,2025-05-25 08:00:39,0,1373,361,2025-05-25 08:00:39,361,MARKETING,2025-03-31 06:52:27,2,LIMA,2025-03-31 07:01:57,80,ONP,2025-04-22 08:00:35
2786,1373,495494,Prácticas para el Equipo de Seguro Complementario de Trabajo de Riesgo,1.0,PROFESIONAL,"Egresado/a Universitario/a de la carrera de Administración de Empresas, Contabilidad, Negocios Internacionales, Comunicaciones, Marketing o Publicidad",80,,"Conocimientos en Servicio al cliente.
Conocimientos en Hojas de cálculo a nivel Intermedio.",1130.0,,Lima,2,2025-05-27,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-onp-administracion-contabilidad-negocios-internacionales-comunicaciones-mayo-2025-495494.html,2025-05-25 08:00:39,0,1373,342,2025-05-25 08:00:39,342,NEGOCIOS INTERNACIONALES,2025-03-31 06:52:27,2,LIMA,2025-03-31 07:01:57,80,ONP,2025-04-22 08:00:35
2787,1373,495494,Prácticas para el Equipo de Seguro Complementario de Trabajo de Riesgo,1.0,PROFESIONAL,"Egresado/a Universitario/a de la carrera de Administración de Empresas, Contabilidad, Negocios Internacionales, Comunicaciones, Marketing o Publicidad",80,,"Conocimientos en Servicio al cliente.
Conocimientos en Hojas de cálculo a nivel Intermedio.",1130.0,,Lima,2,2025-05-27,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-onp-administracion-contabilidad-negocios-internacionales-comunicaciones-mayo-2025-495494.html,2025-05-25 08:00:39,0,1373,22,2025-05-25 08:00:39,22,PUBLICIDAD,2025-03-31 06:52:27,2,LIMA,2025-03-31 07:01:57,80,ONP,2025-04-22 08:00:35
2788,1374,495452,Practicante para la Oficina General de Planeamiento y Presupuesto,1.0,PRE-PROFESIONAL,Estudiante universitario a partir de los cuatro (04) últimos ciclos o de los dos (02) últimos años en Administración o Economía o Ingeniería Industrial,58,"Pertenecer al tercio superior (como mínimo), acreditado con documento del Centro de Estudios",,1130.0,"Apoyar en las acciones de los Especialistas de Planeamiento, Presupuesto, Gestión de la Calidad y Procesos de la OGPP, según se requiera.
Apoyar en la gestión de los documentos generados por la OGPP.
Apoyar en la actualizar la base de datos de los procesos administrativos a cargo de la OGPP con la información de los expedientes y/o documentos generados.
Apoyar en el ordenamiento y selección del acervo documentario de la OGPP.
Apoyar en el análisis y clasificación de lo Información recibido por la OGPP.
Apoyar en lo elaboración de lo información estadística según requiera la OGPP.
Apoyar en otras actividades que la Dirección General de la OGPP le encomiende.",Sede de la Superintendencia Nacional de Salud (SUSALUD),2,2025-06-05,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-susalud-administracion-economia-ingenieria-industrial-junio-2025-495452.html,2025-05-25 08:00:39,0,1374,429,2025-05-25 08:00:39,429,ADMINISTRACIÓN,2025-03-31 06:52:27,2,LIMA,2025-03-31 07:01:57,58,SUSALUD,2025-04-05 08:00:38
2789,1374,495452,Practicante para la Oficina General de Planeamiento y Presupuesto,1.0,PRE-PROFESIONAL,Estudiante universitario a partir de los cuatro (04) últimos ciclos o de los dos (02) últimos años en Administración o Economía o Ingeniería Industrial,58,"Pertenecer al tercio superior (como mínimo), acreditado con documento del Centro de Estudios",,1130.0,"Apoyar en las acciones de los Especialistas de Planeamiento, Presupuesto, Gestión de la Calidad y Procesos de la OGPP, según se requiera.
Apoyar en la gestión de los documentos generados por la OGPP.
Apoyar en la actualizar la base de datos de los procesos administrativos a cargo de la OGPP con la información de los expedientes y/o documentos generados.
Apoyar en el ordenamiento y selección del acervo documentario de la OGPP.
Apoyar en el análisis y clasificación de lo Información recibido por la OGPP.
Apoyar en lo elaboración de lo información estadística según requiera la OGPP.
Apoyar en otras actividades que la Dirección General de la OGPP le encomiende.",Sede de la Superintendencia Nacional de Salud (SUSALUD),2,2025-06-05,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-susalud-administracion-economia-ingenieria-industrial-junio-2025-495452.html,2025-05-25 08:00:39,0,1374,252,2025-05-25 08:00:39,252,ECONOMÍA,2025-03-31 06:52:27,2,LIMA,2025-03-31 07:01:57,58,SUSALUD,2025-04-05 08:00:38
